facility_id,name,street,city,n,mean_score,min_score,max_score,latest,latest_score,category,venue
12396485,CVS/Pharmacy #10059,4500 Ross Rd,Del Valle,3,99.33,98,100,2026-04-07,98,Convenience & Fuel,CVS
12396576,Canteen @ University of St. Augustine,5401 La Crosse Ave,Austin,3,99.33,98,100,2025-07-28,98,School & Childcare,Canteen @ University of St. Augustine
12398609,Tesla Cafe 2M Battery,1 Tesla Rd,Austin,3,99.33,98,100,2025-12-15,98,Restaurant & Food Service,Tesla Cafe 2M Battery
12400757,"Pasta One Two Three, LLC DBA Papa's Pasta Co",1606 W Stassney Ln Ste 1,Austin,3,99.33,98,100,2026-04-14,98,Restaurant & Food Service,"Pasta One Two Three, LLC DBA Papa's Pasta Co"
2801807,Costco #681 Food Court & Deli,10401 Research NB Blvd,Austin,4,99.25,99,100,2025-12-11,99,Grocery,Costco #681 Food Court & Deli
2802331,Hilton Austin-Spa & Towers,500 E 4th St Pmb 3112,Austin,4,99.25,98,100,2026-04-15,99,Restaurant & Food Service,Hilton Austin-Spa & Towers
10135293,WL - Tokyo Gardens Sushi Bar,701 S Capital of Texas Hwy Unit C-300,West Lake Hills,4,99.25,98,100,2026-01-30,98,Restaurant & Food Service,WL - Tokyo Gardens Sushi Bar
10847715,Spoon & Company,1606 W Stassney Ln Ste 1,Austin,4,99.25,97,100,2026-04-14,100,Restaurant & Food Service,Spoon & Company
11292426,Cross Creek Hospital Behavioral Hospital,8402 Cross Park Dr,Austin,4,99.25,98,100,2026-03-09,100,Healthcare,Cross Creek Hospital Behavioral Hospital
11293639,Sam's Club #6188 - Meat Market,10901 Lakeline Mall Dr,Austin,4,99.25,98,100,2025-11-25,98,Grocery,Sam's Club #6188 - Meat Market
12392688,PF - Endeavor Montessori School,18817 N Heatherwilde Blvd Bldg 2,Pflugerville,4,99.25,97,100,2025-07-07,97,School & Childcare,PF - Endeavor Montessori School
12395349,Mr. Gatti's Pizza,12129 FM 620 N Ste 100 Bldg A,Austin,4,99.25,97,100,2025-11-10,100,Restaurant & Food Service,Mr. Gatti's Pizza
12396221,LW - Yumtacular,1501 N FM 620 Rd,Lakeway,4,99.25,97,100,2025-08-29,100,Restaurant & Food Service,LW - Yumtacular
12398999,BC - SPJST Assisted Living at Lake Travis #2,11825 Bee Cave Rd,Bee Cave,4,99.25,97,100,2026-02-02,97,Healthcare,BC - SPJST Assisted Living at Lake Travis
10945785,Four Seasons Community School,3909 Adelphi Ln,Austin,5,99.2,97,100,2026-04-28,99,School & Childcare,Four Seasons Community School
12149606,BC - KIKKA at Whole Foods Bee Cave,12601 Hill Country Blvd,Bee Cave,5,99.2,98,100,2026-05-11,98,Grocery,BC - KIKKA at Whole Foods Bee Cave
12393064,KLA Schools of Sweetwater,18101 W SH 71,Travis County,5,99.2,97,100,2026-02-13,100,School & Childcare,KLA Schools of Sweetwater
12393770,Levy at Q2 Stadium/Main Kitchen,10414 Mc Kalla Pl,Austin,5,99.2,98,100,2026-02-18,98,Venue & Concessions,Levy at Q2 Stadium
12394460,Levy at Q2 Stadium/Beer Hall,10414 Mc Kalla Pl,Austin,5,99.2,97,100,2026-02-18,99,Venue & Concessions,Levy at Q2 Stadium
12394495,Levy at Q2 Stadium/West Club North,10414 Mc Kalla Pl,Austin,5,99.2,96,100,2026-02-18,96,Venue & Concessions,Levy at Q2 Stadium
12399122,COTA - Rev Bar 2 Main Grand Stands,9201 Circuit of the Americas Blvd,Del Valle,5,99.2,98,100,2026-03-26,100,Venue & Concessions,COTA - Rev Bar 2 Main Grand Stands
12399846,Cielito Lindo Spanish Immersion Preschool,13107 Dessau Rd Ste 300,Austin,5,99.2,98,100,2026-04-24,98,School & Childcare,Cielito Lindo Spanish Immersion Preschool
2800381,Cedar Creek Elem. School,3301 Pinnacle Rd,Austin,6,99.17,97,100,2026-03-26,97,School & Childcare,Cedar Creek Elem. School
2800614,Cunningham Elementary School,2200 Berkeley Ave,Austin,6,99.17,98,100,2026-05-12,100,School & Childcare,Cunningham Elementary School
2802711,Perez Elementary School,7500 S Pleasant Valley Rd,Austin,6,99.17,98,100,2026-04-27,100,School & Childcare,Perez Elementary School
10134031,Grandview Hills Elementary,12024 Vista Parke Dr,Austin,6,99.17,96,100,2026-02-27,100,School & Childcare,Grandview Hills Elementary
12397933,sweetgreen,1900 Aldrich St Ste 140,Austin,6,99.17,96,100,2025-11-17,100,Restaurant & Food Service,sweetgreen
2803028,Rowe Lane Elementary,3112 Speidel Dr,Pflugerville,7,99.14,97,100,2026-03-09,99,School & Childcare,Rowe Lane Elementary
12392921,PF - Raising Canes # 194,2408 FM 685,Pflugerville,7,99.14,97,100,2026-01-22,100,Restaurant & Food Service,PF - Raising Canes
12398460,PF - Sonic,1101 FM 685,Pflugerville,7,99.14,98,100,2026-02-20,100,Restaurant & Food Service,PF - Sonic
2800137,Dawson Elementary School,3001 S 1st St,Austin,5,99,96,100,2025-09-29,100,School & Childcare,Dawson Elementary School
2800146,Galindo Elementary School,3800 S 2nd St,Austin,6,99,98,100,2026-05-07,99,School & Childcare,Galindo Elementary School
2800280,Zilker Elementary School,1900 Bluebonnet Ln,Austin,6,99,97,100,2026-05-05,98,School & Childcare,Zilker Elementary School
2800300,Zavala Elementary,310 Robert T Martinez Jr St,Austin,6,99,96,100,2026-04-21,96,School & Childcare,Zavala Elementary
2800308,Travis Heights Elementary School,2010 Alameda Dr,Austin,6,99,97,100,2026-05-14,100,School & Childcare,Travis Heights Elementary School
2800436,Pleasant Hill Elementary School,6405 Circle S Rd,Austin,6,99,97,100,2026-05-06,98,School & Childcare,Pleasant Hill Elementary School
2800484,Zeta Tau Alpha Sorority,2711 Nueces St,Austin,4,99,97,100,2026-01-20,97,Restaurant & Food Service,Zeta Tau Alpha Sorority
2800497,My Friends House Child Care,7050 Village Center Dr,Austin,3,99,98,100,2025-10-28,99,School & Childcare,My Friends House Child Care
2800947,Abiding Love Lutheran Child,4612 Convict Hill Rd,Austin,3,99,97,100,2026-04-14,97,Restaurant & Food Service,Abiding Love Lutheran Child
2801228,Gonzalo Garza Independence H S,1600 Chicon St,Austin,6,99,97,100,2026-05-20,100,Restaurant & Food Service,Gonzalo Garza Independence H S
2801689,JJ Pickle Elementary School,1101 Wheatley Ave,Austin,6,99,98,100,2026-02-24,100,School & Childcare,JJ Pickle Elementary School
2802894,Clayton Elementary School,7525 La Crosse Ave,Austin,6,99,97,100,2026-05-04,97,School & Childcare,Clayton Elementary School
2803865,HEB #20 Retail,6001 W Parmer Ln,Austin,3,99,98,100,2026-02-04,98,Grocery,HEB #20 Retail
2804035,CVS Pharmacy #6945,4405 E Riverside Dr,Austin,4,99,97,100,2026-02-23,100,Convenience & Fuel,CVS Pharmacy
2804061,CVS Pharmacy # 7243,3201 Bee Caves Rd,Austin,3,99,98,100,2026-03-25,98,Convenience & Fuel,CVS Pharmacy
10000953,West Rural Community Center,8656 W SH 71 Bldg A,Austin,3,99,97,100,2025-05-02,97,Restaurant & Food Service,West Rural Community Center
10002741,WL - Forest Trail Elementary School,1201 S Capital of Texas Hwy,West Lake Hills,6,99,96,100,2026-04-10,96,School & Childcare,WL - Forest Trail Elementary School
10260419,BC - Bee Cave Elementary School,14300 Hamilton Pool Rd,Bee Cave,6,99,96,100,2026-03-03,100,School & Childcare,BC - Bee Cave Elementary School
10262066,BC - Walgreens #11272,12200 Bee Cave Pkwy,Bee Cave,3,99,98,100,2025-12-08,98,Convenience & Fuel,BC - Walgreens
10333615,Del Valle ISD- Concession Stand #4 (Gym),5201 Ross Rd,Del Valle,3,99,97,100,2026-03-23,100,School & Childcare,Del Valle ISD- Concession Stand #4 (Gym)
10334733,Westlake Performing Arts Concessions,4100 Westbank Dr,Austin,3,99,98,100,2026-04-16,100,Venue & Concessions,Westlake Performing Arts Concessions
10743681,Tokyo Gardens Catering,6001 W Parmer Ln,Austin,3,99,98,100,2026-02-04,100,Institutional & Catering,Tokyo Gardens Catering
10764431,Whole Foods Market - Grocery,4301 W William Cannon Dr Bldg B,Austin,4,99,97,100,2026-01-23,97,Grocery,Whole Foods Market - Grocery
10793335,MN - Creative World Learning Center - Austin Inc.,11401 E US 290 EB Hwy,Manor,6,99,96,100,2026-04-09,100,School & Childcare,MN - Creative World Learning Center - Austin Inc.
10964447,South Austin Assisted Living II,4816 Chesney Ridge Dr,Austin,4,99,97,100,2025-06-25,97,Healthcare,South Austin Assisted Living II
11055559,Whole Foods Market - Produce,11920 Domain Dr,Austin,4,99,97,100,2025-11-13,99,Grocery,Whole Foods Market - Produce
11066790,Taco Bell #30099,7793 Burnet Rd,Austin,4,99,98,100,2025-11-07,98,Restaurant & Food Service,Taco Bell
11273477,Stepping Stone School XVIII,9325 Alice Mae Ln,Austin,4,99,97,100,2025-09-05,99,School & Childcare,Stepping Stone School XVIII
11293632,Sam's Club #6188 - Deli,10901 Lakeline Mall Dr,Austin,4,99,97,100,2025-11-25,99,Grocery,Sam's Club #6188 - Deli
11625910,In-N-Out Burger,2700 Guadalupe St,Austin,4,99,98,100,2025-12-15,98,Restaurant & Food Service,In-N-Out Burger
11690733,WL - Chick-Fil-A,701 S Capital of Texas Hwy Unit L,West Lake Hills,4,99,97,100,2026-01-23,100,Restaurant & Food Service,WL - Chick-Fil-A
11739761,Snap Kitchen,4301 W William Cannon Dr Unit 100,Austin,3,99,97,100,2026-04-20,100,Restaurant & Food Service,Snap Kitchen
11853676,Fairmont Austin - Good Things (Level 1),101 Red River St,Austin,4,99,97,100,2025-12-01,100,Restaurant & Food Service,Fairmont Austin - Good Things (Level 1)
11997193,Newton Collins Elementary,7609 Apogee Blvd,Austin,6,99,96,100,2026-04-29,100,School & Childcare,Newton Collins Elementary
12130642,ABIA - JetSet Market,3600 Presidential Blvd Unit A3144,Austin,3,99,98,100,2025-06-30,99,Venue & Concessions,ABIA - JetSet Market
12156000,"Crossmark, Inc #8259",9900 S Interstate 35,Austin,3,99,98,100,2025-04-29,100,Restaurant & Food Service,"Crossmark, Inc"
12186065,Austin Shelter for Women and Children,4613 Tannehill Ln Bldg 3,Austin,3,99,98,100,2025-07-07,100,Restaurant & Food Service,Austin Shelter for Women and Children
12392356,PF - Costco Wholesale #1322/Meat & Seafood,1901 Kelly Ln,Pflugerville,3,99,98,100,2025-09-19,100,Grocery,PF - Costco Wholesale
12392429,Compass Group,4613 Tannehill Ln Bldg 1,Austin,3,99,97,100,2025-07-14,100,Institutional & Catering,Compass Group
12392468,PF - Canteen @ Costco #1322 Breakroom,1901 Kelly Ln,Pflugerville,3,99,99,99,2026-04-01,99,Institutional & Catering,PF - Canteen @ Costco #1322 Breakroom
12392477,PF - Walgreens # 13446,1509 E Wells Branch Pkwy,Pflugerville,3,99,98,100,2026-02-17,98,Convenience & Fuel,PF - Walgreens
12392502,Canteen@LCRA Montopolis,3505 Montopolis Dr,Austin,3,99,97,100,2026-01-09,97,Institutional & Catering,Canteen@LCRA Montopolis
12392621,PF - Highland Park Elementary School,428 Kingston Lacy Blvd,Pflugerville,6,99,95,100,2026-03-12,100,School & Childcare,PF - Highland Park Elementary School
12392658,PF - Springhill Elementary School,600 S Heatherwilde Blvd,Pflugerville,7,99,96,100,2026-02-17,96,School & Childcare,PF - Springhill Elementary School
12392659,PF - Brookhollow Elementary School,1200 N Railroad Ave,Pflugerville,7,99,98,100,2026-03-03,99,School & Childcare,PF - Brookhollow Elementary School
12392900,PF - Target Store T-2495 (Cafe/Pizza Hut),18700 Limestone Commercial Dr Ste 100,Pflugerville,6,99,98,100,2026-03-23,99,Grocery,PF - Target Store T-2495 (Cafe
12392978,"Goddard School, The",12101 Archeleta Blvd,Austin,5,99,97,100,2025-10-29,100,School & Childcare,"Goddard School, The"
12393381,Whole Foods Market,705 N Lamar Blvd Ste 100,Austin,3,99,97,100,2026-04-13,97,Grocery,Whole Foods Market
12393771,Cloud Kitchen,5610 N IH 35 Service Rd SB,Austin,7,99,96,100,2026-05-04,100,Restaurant & Food Service,Cloud Kitchen
12393877,Valor North Austin,14200 N IH 35 Service Rd SB,Austin,3,99,97,100,2025-12-11,100,Restaurant & Food Service,Valor North Austin
12394637,"Apolonia Catering, LLC",15812 Windermere Dr Ste 300A,Pflugerville,5,99,96,100,2026-02-03,99,Institutional & Catering,"Apolonia Catering, LLC"
12395154,Tesla Inc.,13101 Harold Green Dr,Austin,3,99,98,100,2025-12-15,98,Restaurant & Food Service,Tesla Inc.
12395934,Rosedale School,7505 Silvercrest Dr,Austin,6,99,96,100,2026-04-17,100,School & Childcare,Rosedale School
12396869,"LW - Learning Experience , The",1602 N FM 620 Rd,Lakeway,6,99,96,100,2025-08-29,96,School & Childcare,"LW - Learning Experience , The"
12397962,Hornsby-Dunlap Elementary School,4601 Hound Dog Trl,Austin,6,99,98,100,2026-03-06,98,School & Childcare,Hornsby-Dunlap Elementary School
12398267,Tesla GA1F Cafe,1 Tesla Rd,Austin,3,99,98,100,2025-12-15,99,Restaurant & Food Service,Tesla GA1F Cafe
12398539,Austin Beerworks,10300 Springdale Rd,Austin,3,99,98,100,2025-08-25,100,Restaurant & Food Service,Austin Beerworks
12398702,PF - Firefly Community School,15913 Windermere Dr,Pflugerville,6,99,97,100,2026-04-23,100,School & Childcare,PF - Firefly Community School
12392417,PF - HEB Food Store #479 (Deli),201 FM 685,Pflugerville,7,98.86,97,100,2026-04-21,99,Grocery,PF - HEB Food Store #479 (Deli)
12392446,Stonebridge Health Rehab,11127 Circle Dr,Austin,7,98.86,95,100,2026-01-30,95,Healthcare,Stonebridge Health Rehab
2800265,St. Elmo Elementary School,600 W Saint Elmo Rd,Austin,6,98.83,97,100,2026-05-05,97,School & Childcare,St. Elmo Elementary School
2800344,Govalle Elementary School,3601 Govalle Ave,Austin,6,98.83,97,100,2026-05-01,98,School & Childcare,Govalle Elementary School
2800387,Hill Elementary School,8601 Tallwood Dr,Austin,6,98.83,97,100,2026-05-08,97,School & Childcare,Hill Elementary School
2800438,Odom Elementary School,1010 Turtle Creek Blvd,Austin,6,98.83,96,100,2026-05-19,96,School & Childcare,Odom Elementary School
10002740,WL - Eanes Elementary School,4101 Bee Caves Rd,West Lake Hills,6,98.83,93,100,2026-04-15,100,School & Childcare,WL - Eanes Elementary School
10051637,Wieland Elementary,900 Tudor House Rd,Pflugerville,6,98.83,96,100,2026-04-22,100,School & Childcare,Wieland Elementary
10065968,Gus Garcia Young Men's Leadership Academy,7414 Johnny Morris Rd,Austin,6,98.83,95,100,2026-03-03,95,School & Childcare,Gus Garcia Young Men's Leadership Academy
10417414,Vandegrift High School,9500 McNeil Dr,Austin,6,98.83,94,100,2026-05-18,100,School & Childcare,Vandegrift High School
11981929,Austin Achieve Public Schools,7424 E US 290 Hwy WB Service Rd,Austin,6,98.83,94,100,2026-05-14,100,School & Childcare,Austin Achieve Public Schools
12185818,Brown Elementary,7801 Guadalupe St,Austin,6,98.83,96,100,2026-03-05,100,School & Childcare,Brown Elementary
12393230,LW - Rough Hollow Elementary School,4219 Bee Creek Rd,Lakeway,6,98.83,97,100,2026-05-08,98,School & Childcare,LW - Rough Hollow Elementary School
12393835,Ann Richards School for Young Women Leaders,2309 Panther Trl,Austin,6,98.83,96,100,2026-04-30,98,School & Childcare,Ann Richards School for Young Women Leaders
2801262,Baranoff Elem School,12009 Buckingham Gate Rd,Austin,5,98.8,97,100,2025-12-15,99,School & Childcare,Baranoff Elem School
2801875,"Child, Inc. - Ortega Preschool",1135 Garland Ave,Austin,5,98.8,97,100,2026-04-01,97,School & Childcare,"Child, Inc. - Ortega Preschool"
10736882,AFC Sushi@Randall's 2987,5145 FM 620 N,Austin,5,98.8,97,100,2025-12-02,97,Restaurant & Food Service,AFC Sushi@Randall's
11115872,Wendy's #W129/11274,10701 Research NB Blvd,Austin,5,98.8,98,100,2026-01-13,98,Restaurant & Food Service,Wendy's #W129
12392354,PF - Costco Wholesale #1322/Deli,1901 Kelly Ln,Pflugerville,5,98.8,96,100,2026-04-01,98,Grocery,PF - Costco Wholesale
12397898,PF - Hidden Lakes Elementary School,18218 Hidden Lake Dr,Pflugerville,5,98.8,97,100,2026-03-24,100,School & Childcare,PF - Hidden Lakes Elementary School
2800537,Whataburger #576,6205 N Lamar Blvd,Austin,4,98.75,96,100,2026-05-11,96,Restaurant & Food Service,Whataburger
2804049,CVS/Pharmacy #8322,11725 FM 620 N,Austin,4,98.75,97,100,2026-04-30,100,Convenience & Fuel,CVS
10728167,"PPD Development, LLC",7551 Metro Center Dr Ste 200,Austin,4,98.75,97,100,2025-07-29,98,Restaurant & Food Service,"PPD Development, LLC"
10957389,Tom Thumb # 2987 Fuel Station,5145 FM 620 N Bldg M,Austin,4,98.75,95,100,2026-04-21,100,Restaurant & Food Service,Tom Thumb # 2987 Fuel Station
11291484,"Club Demonstration Services, Inc",10401 Research NB Blvd,Austin,4,98.75,98,100,2025-12-11,100,Restaurant & Food Service,"Club Demonstration Services, Inc"
11723104,SV - Tony Burger Center,3200 Jones Rd,Sunset Valley,4,98.75,96,100,2025-09-23,96,Restaurant & Food Service,SV - Tony Burger Center
12123847,Little Angels Learning Center,15635 Vision Dr Ste 108,Pflugerville,4,98.75,97,100,2025-07-07,97,School & Childcare,Little Angels Learning Center
12392898,PF - Target Store T-2495 (Grocery),18700 Limestone Commercial Dr Ste 100,Pflugerville,4,98.75,98,99,2026-03-23,98,Grocery,PF - Target Store T-2495 (Grocery)
12394990,"PF - Fry Guy, The",15812 Windermere Dr Ste 300A,Pflugerville,4,98.75,98,100,2026-02-03,99,Restaurant & Food Service,"PF - Fry Guy, The"
12396713,Mindful Meals,1606 W Stassney Ln Ste 1,Austin,4,98.75,98,100,2026-04-14,100,Restaurant & Food Service,Mindful Meals
12397925,LW - Spicebox Kitchen,1501 N FM 620 Rd Unit C,Lakeway,4,98.75,95,100,2025-08-29,100,Restaurant & Food Service,LW - Spicebox Kitchen
12398945,BC - SPJST Assisted Living at Lake Travis #1,11825 Bee Cave Rd,Bee Cave,4,98.75,95,100,2026-02-02,95,Healthcare,BC - SPJST Assisted Living at Lake Travis
12399117,COTA - 34 Chophouse Main Grand Stands,9201 Circuit of the Americas Blvd,Del Valle,4,98.75,96,100,2026-03-26,96,Venue & Concessions,COTA - 34 Chophouse Main Grand Stands
12399681,Sweetgreen,11501 Rock Rose Ave Ste 124,Austin,4,98.75,98,100,2026-03-27,100,Restaurant & Food Service,Sweetgreen
12401655,PF - Pflugerville Human Bean,105 Rex Kerwin Ct Bldg 1,Pflugerville,4,98.75,98,99,2026-05-22,99,Restaurant & Food Service,PF - Pflugerville Human Bean
12392386,"PF - Children's Courtyard, The",1308 Picadilly Dr,Pflugerville,7,98.71,97,100,2026-05-22,97,Restaurant & Food Service,"PF - Children's Courtyard, The"
2800109,Lee Elementary School,3308 Hampton Rd,Austin,6,98.67,96,100,2026-03-26,96,School & Childcare,Lee Elementary School
2800114,Dobie Jr High School,1200 E Rundberg Ln Bldg R,Austin,6,98.67,98,100,2026-03-24,98,School & Childcare,Dobie Jr High School
2800177,McCallum High School,5600 Sunshine Dr,Austin,6,98.67,96,100,2026-05-06,100,School & Childcare,McCallum High School
2800243,Spicewood Elementary School,11601 Olson Dr,Austin,6,98.67,95,100,2026-05-18,100,School & Childcare,Spicewood Elementary School
2800337,Hill Country Middle School,1300 Walsh Tarlton Ln,Austin,6,98.67,96,100,2026-04-09,99,School & Childcare,Hill Country Middle School
2801070,Casey Elementary School,9400 Texas Oaks Dr,Austin,6,98.67,96,100,2026-05-07,99,School & Childcare,Casey Elementary School
2801249,Hart Elementary School,8301 Furness Dr,Austin,6,98.67,97,100,2026-03-30,100,School & Childcare,Hart Elementary School
2802219,Canyon Ridge Middle School,12601 Country Trl,Austin,6,98.67,92,100,2026-05-12,100,School & Childcare,Canyon Ridge Middle School
2802628,Costco #641/Meat Dept.,4301 W William Cannon Dr Ste B180,Austin,3,98.67,97,100,2025-03-20,100,Grocery,Costco
2802635,Tokyo Gardens Catering,10710 Research SB Blvd,Austin,3,98.67,96,100,2025-06-30,96,Institutional & Catering,Tokyo Gardens Catering
2803772,Costco #681 Retail,10401 Research NB Blvd,Austin,3,98.67,98,100,2026-02-26,100,Grocery,Costco #681 Retail
2803887,Walgreen #4458,3601 W William Cannon Dr,Austin,3,98.67,98,99,2026-02-25,98,Convenience & Fuel,Walgreen
2804016,CVS Pharmacy #6964,2610 Lake Austin Blvd,Austin,3,98.67,98,99,2025-11-04,99,Convenience & Fuel,CVS Pharmacy
2804085,Walgreens # 09679,12601 Tech Ridge Blvd,Austin,3,98.67,98,100,2025-12-29,98,Convenience & Fuel,Walgreens
10005272,Panda Express #1289,2501 W Parmer Ln Unit 950,Austin,3,98.67,98,99,2026-03-09,98,Restaurant & Food Service,Panda Express
10099096,Walgreens #11271,2525 W Anderson Ln Bldg 2,Austin,3,98.67,98,100,2026-02-09,100,Convenience & Fuel,Walgreens
10186846,Lake Travis High School Concession Stands,3322 S FM 620 Rd,Austin,3,98.67,98,99,2025-04-17,98,School & Childcare,Lake Travis High School Concession Stands
10189353,Decker Middle School,8104 Decker Ln,Austin,6,98.67,97,100,2026-03-04,98,School & Childcare,Decker Middle School
